VAR_001,VAR_003,VAR_004,VAR_005,VAR_006,VAR_007,VAR_008,VAR_009,VAR_010,VAR_011,VAR_012,VAR_017,VAR_018,VAR_019,VAR_020,VAR_021,VAR_022,VAR_023,VAR_031,VAR_055
4216305,32687,1.84,89.68,83.78,89.92,49.82,99.91,99.63,509.1,9.5,1.13,31.8,5.26,16341,12.96,0.33,86.11,25923.12,162.81
4216354,4463,2.21,56.04,97.72,33.22,13.15,99.93,98.26,826.96,9.84,1.63,33.13,3.05,1882,12.28,0.34,86.75,89358.69,29.38
4216404,8668,1.78,22.45,98.86,21.55,3.49,99.67,96.15,376.55,10.61,9.05,26.9,5.87,4100,15.25,0.42,84.01,38582.35,47.01
4216503,25939,0.37,70.82,95.29,69.66,50.02,99.46,96.28,1291.32,8.74,7.66,34.47,8.9,12907,17.56,0.48,81.99,41474.58,13.73
4216602,270299,2.13,98.81,52.87,98.3,72.03,99.91,99.88,1922.86,10.52,1.36,59.75,16.44,122879,11.67,0.44,87.33,54544.43,1796.02
4216701,14167,0.29,61.73,92.04,78.99,1.41,99.83,76.99,831.44,10.07,6.71,33.1,8.5,8439,16.24,0.48,83.14,41136.18,50.46
4216800,8708,-0.52,26.87,98.95,29.13,21.13,98.5,58.25,412.55,9.12,24.69,21.13,4.19,4556,16.54,0.46,82.88,39583.67,9.18
4216909,24791,1.11,77.46,87.48,79.6,11.4,99.9,84,1150.12,9.79,3.83,40.93,11.04,13668,18.61,0.46,81.11,56707.72,69.6
4217006,13509,1.73,89.72,86.8,81.52,82.38,99.87,98.37,1692.74,9.56,2.28,41.26,10.36,6789,15.89,0.44,83.45,66911.55,126.53
4217105,3405,0.5,38.36,95.63,28.08,24.14,99.83,94.35,853.68,10.48,1.77,29.25,5.32,2263,16.22,0.38,83.15,34550.76,15.16
4217154,1781,-0.58,23.06,99.24,48.64,0.3,100,59.67,505.12,12.26,9.06,21.8,3.76,1358,20.01,0.5,79.94,28035.68,24.48
4217204,44330,1.68,88.32,79.72,71.58,10.31,99.94,96.66,1848.25,10.54,3.27,51.85,14.89,22900,11.33,0.5,87.66,52711.62,189.28
4217253,5776,1.73,79.27,96.84,45.29,19.35,100,95.81,924.35,11.02,2.65,34.5,8.26,2427,14.66,0.41,84.55,16725.49,41.5
4217303,10265,1.11,56.82,95.11,71.62,0.64,99.83,94.11,890.33,11.66,1.98,36.68,8.62,6127,14.35,0.33,84.83,53385.25,49.88
4217402,20061,2.27,89.47,96.11,76.87,66.93,99.99,99.72,986.63,10.27,1.2,42.46,7.9,9430,13.88,0.34,85.25,33593.65,121.41
4217501,18620,0.79,68.41,88.86,65.94,30.7,99.76,95.38,959.13,10.87,1.47,38.92,9.82,11204,12.35,0.51,86.69,66924.22,60.14
4217550,3303,0.08,55.86,98.37,78.62,2.03,100,79.35,813.02,11.69,1.39,32.62,8.52,2267,11.8,0.41,87.21,36326.4,36.47
4217600,13714,0.45,77.33,91.53,82.14,47.87,99.88,99.13,921.55,11.21,2.53,42.72,8.24,7266,11.67,0.4,87.33,47931.8,52.34
4217709,29991,1,73.79,87.68,41.67,33.95,99.87,98.7,633.94,9.83,2.09,34.22,8.58,15531,13.57,0.4,85.55,29282.87,209.06
4217758,2832,0.19,36.55,99.4,62.66,30.73,100,80.18,407.43,11.96,7.14,23.22,4.38,1829,16.08,0.45,83.28,34948.22,25.03
4217808,18310,0.49,57.73,89.35,57.67,54.21,99.94,88.18,1015.59,11.12,1.81,37.19,9.76,10820,11.81,0.43,87.2,45466.26,26.39
4217907,8143,-0.52,57.46,93.84,62.98,1.15,99.97,74.72,1152.81,11.19,4.19,28.23,9.21,5333,12.83,0.46,86.23,69474.97,20.88
4217956,2329,2.51,19.52,99.19,43.45,0.81,100,49.02,568.91,12.04,11.25,26.18,6.27,1111,14.67,0.41,84.54,40814.27,40.89
4218004,51592,4.35,83.99,83.84,94.67,56.21,99.8,99.7,1147.84,9.73,3.81,48.05,9.97,16082,12.25,0.41,86.77,61114.71,184.81
4218103,5386,0.12,34.76,96.75,71.17,15.37,99.8,94.79,540,10.83,4.21,28.84,6.97,2991,13.81,0.47,85.33,29011.31,16.4
4218202,46099,1.9,93.26,78.39,88.52,66.38,99.96,99.75,1782.58,9.19,0.38,45.13,15.17,22655,13.76,0.47,85.37,55453.4,359.27
4218251,7342,0.2,56.97,96.59,67.3,19.29,95.56,81.03,390.69,10.49,17.76,30.29,5.68,3460,19.61,0.47,80.27,37894.78,12.31
4218301,19746,0.71,84.75,97.85,85.56,11.44,99.12,98.59,710.12,9.23,12.49,48.09,9.29,8058,17.85,0.47,81.74,78265.31,45.24
4218350,3782,0.58,51.97,98.83,56.9,33.38,100,99.27,1190.87,11.25,0.71,41.88,8.13,1719,11.48,0.34,87.51,58025.97,24.15
4218400,7362,0.59,49.46,97.22,37.63,23.86,99.96,95.05,745.45,9.6,0.7,27.22,7.6,4173,11.64,0.36,87.36,28110.99,46.06
4218509,8787,2.76,74.36,77.53,74.09,39.5,99.94,95.57,1442.35,10.44,3.36,42.24,12.05,3832,12.19,0.62,86.83,101924.63,47.26
4218608,7274,0.86,62.58,93.17,68.39,51.91,99.93,98.57,1202.01,10.05,1.88,41.79,8.33,3824,11.73,0.44,87.28,58343.18,66.34
4218707,110088,1.04,90.6,74.11,91.03,76.17,99.93,99.65,1801.6,10.72,1.71,53.05,16.76,53040,12.87,0.47,86.2,44956.12,365.15
4218756,4916,0.5,30.61,94.05,70.12,9.86,99.83,85.03,997.14,11.49,5.14,32.6,6.91,3253,16.24,0.41,83.14,40447.82,36.98
4218806,13043,0.8,66.77,88.4,63.34,48.9,99.85,95.17,1372.19,10.08,1.04,35.61,10.26,7195,12.8,0.4,86.26,56408.72,55.48
4218855,2774,-0.35,38.04,98.25,54.58,0.19,99.81,54.19,524.82,11.13,4.58,29.73,5.07,1629,16.96,0.37,82.51,36007.99,29.87
4218905,10834,0.1,66.04,94.08,71.51,50.33,99.34,95.45,949.44,9.73,8.29,28.76,10.27,5830,16.89,0.52,82.57,31497.18,10.61
4218954,2656,0.57,49.64,99.38,58,15.59,99.79,97.09,895.38,10.84,10.58,36.72,10.07,1170,16.89,0.42,82.57,36058.38,7.58
4219002,20919,0.28,56.4,85.55,83.95,49.81,99.96,96.6,1174.91,10.28,2.46,45.15,11.94,11455,12.04,0.4,86.98,50731.67,82.05
4219101,3634,0.24,51.53,96.44,61.74,18.75,99.54,90.55,1002.4,7.91,7.44,28.63,10.26,1904,16.57,0.45,82.85,56315.85,21.8
4219150,2627,-0.66,31.91,99.21,50.74,3.27,99.8,56.79,403.77,7.93,24.28,20.84,8.73,1062,20.5,0.5,79.55,48655.31,7.49
4219176,4576,-0.39,55.85,97.83,69.63,20.37,99.75,90.5,775.13,10.3,7.79,39.54,8.34,2451,19.27,0.43,80.55,122393.1,15.26
4219200,6189,-0.16,28.49,96.05,36.78,4.59,99.96,88.33,523.73,10.21,5.06,24.4,4.8,3853,19.2,0.41,80.61,56130.12,17.84
4219309,55466,1.35,90.82,81.69,90.36,62.89,99.98,97.03,1596.93,10.49,1.76,44.79,13.96,27690,13.66,0.47,85.46,63823.38,144.39
4219358,5370,0.23,27.75,97.81,48.28,11.13,99.84,72.79,407.44,9.96,15.84,19.96,4.93,3069,15.18,0.52,84.08,28993.17,14.5
4219408,4255,1.41,23.47,95.87,45.32,10.02,99.87,94.89,622.71,7.35,6.07,23.42,3.85,2298,12.54,0.43,86.5,43449.39,27.67
4219507,51607,1.31,88.7,74.65,62.69,12.32,99.91,94.63,1593.59,10.02,5.55,46.37,14.2,24014,13.29,0.48,85.81,51194.26,136.73
4219606,3653,-1.04,26.99,98.48,42.94,23.94,99.92,79.89,466.15,10.48,3.42,25.55,3.46,3067,13.36,0.47,85.74,54703.92,16.75
4219705,31918,1.82,81.54,82.66,78.2,7.44,99.92,90.73,1023.11,10.5,3.48,38.98,12.28,15295,12.48,0.43,86.56,50967.99,108.7
4219853,3930,2.3,78.1,98.5,89.88,0.68,100,97.33,802.67,10.68,3.15,39.34,7.37,1952,11.31,0.42,87.67,30199.01,20.66
4220000,15981,3.28,64.66,91.97,87.19,4.3,99.98,99.79,623.54,10.29631399,6.458703072,34.11027304,8.491911263,12119.29693,14.74098976,0.441228669,84.5316041,22440.07,251.99
4300034,4170,-0.44,24.1,98.92,36.91,13.95,98.41,81.8,855.92,9.88,13.65,21.42,6.19,2216,14.09,0.53,85.06,91994.39,2.69
4300059,3912,0.42,38.88,97.47,44.21,6.58,99.28,91.61,911.36,10.51,6.62,29.12,7.78,2412,13.36,0.68,85.05,146445.07,13.42
4300109,16041,-0.35,41.2,90.35,61.64,49.67,99.02,86.53,919.28,7.95,8.71,23.35,5.96,10305,14.55,0.52,84.65,40863.53,30
4300208,6720,-0.64,56.62,96.37,85.38,6.25,99.85,85.07,1109.44,11.1,3.62,31.94,7.23,4607,14.33,0.47,84.85,74961.71,20.83
4300307,6123,-1.16,30.73,99.22,80.53,0.67,99.02,89.54,577.4,11.36,16.76,18.9,3.88,4067,13.18,0.49,85.22,28383.93,19.35
4300406,72409,-0.58,89.62,89.51,87.75,76.45,99.42,91.46,1361.48,10.98,9.47,44.44,13.2,37933,13.47,0.52,84.94,42485.08,9.28
4300455,3651,-1.34,36.85,99.72,87.06,0.55,99.72,68.41,671.5,11.4,12.57,19.66,4.43,2758,16.4,0.53,82.21,47648.88,21.13
4300471,1969,-0.4,40.59,97.74,65.66,18.55,100,85.46,1267.49,10.22,7.16,29.84,6.18,1250,15.4,0.44,83.12,142847.94,7.43
4300505,7117,-1,27.54,97.19,53.36,12.62,99.19,44.32,657.27,10.27,12.75,16.79,4.92,5662,18.79,0.49,80.09,33369.8,21.83
4300554,1800,-0.22,40.21,97.56,93.83,0.14,99.86,83.21,1257.93,10.36,6.55,26.24,11.52,1209,12.61,0.48,85.78,66755.15,15.61
4300570,3072,0.51,27.97,94.39,68.05,14.07,99.92,97.4,1078.78,9.73,1.53,22.28,3.81,2168,10.42,0.29,87.98,53088.35,39.3
4300604,187315,-0.36,100,87.38,98.13,92.18,99.53,98.73,558.24,9.03,7.32,39.25,3.54,98726,11.36,0.43,87.02,15550.82,2612.48
4300638,5310,-1.48,29.37,98.91,71.42,3.03,98.76,55.37,234.41,9.7,16.6,18.59,3.99,3501,17.99,0.44,80.78,20688.31,10.49
4300646,7650,0.36,52.04,94.21,77.15,4.79,99.03,73.35,759.94,10.17,16.67,21.88,5.62,4315,17.28,0.58,81.41,24036.02,81.64
4300661,1135,-0.57,40.79,98.86,79.41,13.5,100,86.73,1152.1,10.38,6.76,27.55,6.32,692,15.58,0.5,83.72,142922.95,3.43
4300703,5957,-0.15,38.38,90.11,88.14,39.19,100,91.23,1165.48,10.37,1.87,26.69,3.98,4180,11.83,0.34,86.55,54248.7,24.61
4300802,13045,0.14,71.96,79.84,78.59,68.24,99.94,94.99,1994.22,10.56,1.14,35.85,8.89,8583,15.78,0.41,83.55,61154.04,37.54
4300851,4112,0.9,78.88,97.98,81.67,11.86,99.83,96.3,948.85,9.96,11.37,29.62,7.05,1520,14.92,0.48,83.56,80442.31,7.94
4300877,8525,4.79,82.15,97.64,10.92,56.45,99.78,99.1,605.17,9.18,1.81,21.38,2.64,2702,15.83,0.35,82.72,40484.64,240.88
4300901,6483,-0.1,50.51,94.01,60.79,43.1,100,91.68,1062.16,10.73,2.62,29.58,5.93,4221,13.73,0.54,85.39,154104.03,18.94
4301008,21958,1.31,78.07,91.06,90.16,5.07,99.88,99.58,1387.06,9.87,1.09,37.06,6.01,12419,13.36,0.36,85.73,72750.17,139.78
4301057,11057,3.02,97.02,92.61,68.04,3.38,99.82,99.75,943.06,9.68,6.46,39.15,7.96,3948,13.95,0.47,84.48,27241.9,92.79
4301073,2599,-0.41,16.63,100,19.81,0.12,98.91,94.41,296.74,8.86,7.17,14.92,3.05,1558,12.51,0.53,85.88,25887.92,20.84
4301107,14601,0.59,95.22,95.92,95.25,52.26,99.71,97.33,806.71,10.06,8.29,36.25,5.34,6562,14.91,0.46,83.57,25163.34,34.29
4301206,12058,-0.44,47.14,95.4,66.26,11.41,99.03,66.06,517.85,10.38,10.63,23.34,4.6,8938,13.52,0.47,84.9,31911.3,38.26
4301305,17558,-0.42,87.09,99.06,86.6,84.51,99.66,92.41,782.13,10.22,14.55,32.8,8.12,8014,17.47,0.5,81.25,62222.04,7
4301404,10322,0.1,61.35,89.16,76.29,56.58,99.82,82.29,889.74,9.58,7.09,26.03,5.8,6061,16.44,0.41,82.17,32263.13,38.33
4301503,7149,0.04,51.54,97.81,94.57,1.34,99.89,71.84,1461.44,11.37,3.74,28.93,7.38,4342,14.55,0.49,84.64,77033.28,20.53
4301552,3396,-0.63,41.94,98.18,47.12,19.65,100,80.88,671.75,9.06,6.03,25.57,6.11,1981,14.15,0.42,84.3,46470.87,21.67
4301602,117938,0.08,83.71,85.4,96.98,85.17,99.68,98.28,1383.91,10.34,8.96,47.56,14.29,54930,13.6,0.56,84.81,30846.53,28.83
4301636,14955,2.71,98.96,96.46,58.97,6.59,99.52,99.61,595.76,9.63,12.02,31.28,6.99,4259,14.62,0.5,83.85,21310.39,146.06
4301651,6461,1,51.73,96.29,84.84,23.61,99.96,98.48,1076.36,10.36,1.14,29.46,4.94,4014,15.66,0.4,83.65,49438.57,51.79
4301701,7144,0.76,60.74,92.28,75.63,21.6,99.51,89.55,1454.02,10.57,5.2,30.73,6.57,4185,14.13,0.42,84.31,51643.3,27.42
4301750,5889,-1.45,9.93,99.54,11.79,1.58,98.63,42.76,233.76,9.68,24.69,13.05,1.63,3594,16.04,0.53,82.53,18850.07,13.5
4301800,4831,-0.86,56.69,97.26,69.96,4.76,99.79,73.54,1077.94,10.75,14.55,29.31,6.78,2578,10.45,0.57,87.94,60546.74,9.37
4301859,3161,0.19,44.38,98.56,86.6,0.25,100,80.66,333.46,10.54,8.06,31.95,6.83,1848,13.84,0.48,84.59,17394.57,50.33
4301875,4241,0.46,70.79,99.25,72.85,72.09,99.25,89.4,454.54,10.57,18.35,28.28,7.38,1604,17.99,0.48,80.78,91123.36,4.02
4301909,12225,-0.23,73.9,98.42,76.69,74.17,98.87,96.14,731.93,9.94,11.24,32.36,6.4,5844,15.98,0.48,82.58,37126.68,16.76
4301925,1696,-1.38,20.12,100,65.81,0,100,77.1,639.05,11.55,5.94,25.56,4.22,1414,14.11,0.4,84.33,49813.05,11.54
4301958,2498,0.45,64.3,97.88,92.86,1.45,100,93.3,1151.71,11.17,2.71,38.76,7.96,1550,12.84,0.39,85.55,64388.93,41.33
4302006,9296,-1.49,31.72,97.35,42.9,27.47,96.97,70.85,396.04,9.39,14.82,21.14,3.7,6479,18.75,0.51,80.12,21895.98,14.35
4302055,2082,-0.85,14.78,99.72,73.79,7.86,93.1,69.93,644.69,8.85,31.18,19.36,4.09,1183,18.17,0.48,80.63,25630.36,15.73
4302105,123151,1.37,92.35,61.29,96.28,83.5,99.88,99.4,2570.3,10.02,1.31,48.47,13.37,66111,14.08,0.44,84.36,60918.83,452.28
4302154,1933,-0.74,41.91,98.17,91.75,1.83,100,75.52,910.78,9.9,12.93,26.48,7.13,1059,15.68,0.44,82.86,114288.93,9.86
4302204,6966,0.48,66.41,92.98,82.78,6.65,99.85,90.9,888.26,11.23,2.58,36.22,8.97,4124,15.85,0.43,83.48,48701.61,63.59
4302220,2229,-0.75,19.34,99.06,42.34,0.12,99.88,47.49,851.95,9.01,7.96,19.42,3.57,1313,13.3,0.4,85.11,190085.27,3.18
4302238,2271,-0.55,29.86,98.09,47.56,0.24,100,51.73,567.25,8.87,8.62,29.63,6.29,1343,11.91,0.45,86.47,146184.34,4.5
4302253,2779,0.01,14.09,98.1,83.94,3.23,100,97.91,922.54,11.01,1.66,18.53,2.15,1738,13.21,0.45,85.2,43320.08,29.44
4302303,11202,-0.23,74.6,96.16,76.8,72.63,99.09,88.16,729.73,8.63,11.04,28.92,10.04,5280,15.06,0.52,83.43,54447.36,4.27
4302352,13142,0.91,78.02,87.51,73.02,60.11,99.96,99.48,1308.9,9.71,0.62,37.68,6.55,7614,15.61,0.37,83.7,62757.39,148.23
4302378,2096,-0.87,49.23,99.03,75.03,0.61,98.9,96.59,697.54,10.98,14.03,38.71,6.4,990,14.23,0.52,84.22,46436.67,23.5
4302402,12294,0.58,79.86,97.04,92.11,22.06,99.75,98.95,799.72,9.83,3.27,32.51,4.53,6820,12.79,0.38,85.6,32378.99,119.89
4302451,6247,-1.7,21.79,97.3,58.44,2.38,99.34,73.93,428.24,10.11,9.88,21.65,4.6,5018,13.98,0.47,84.45,19554.48,23.49
4302501,5890,-1.29,53.49,98.69,85.71,4.41,99.96,66.26,861.57,9.98,15.71,23.73,7.52,3569,16.1,0.49,82.48,79966.92,3.66
4302584,2151,-0.19,28.59,98.14,79.06,0.37,99.5,63.07,781.16,10.93,3.63,21.48,3.88,1699,14.02,0.42,85.12,108341.64,10.73
4302600,3268,-1.03,61.64,98.95,62.12,7.92,99.43,75.53,557.74,10.54,22.26,29.46,5.95,1928,15.18,0.47,83.33,40032.87,24.75
4302659,4966,0.5,49.11,96.38,86.38,6.14,99.75,94.8,638.18,10.54,1.28,23.81,3.18,3059,13.28,0.36,85.13,22934.5,47.14
4302709,19084,-0.56,94.73,98.97,96.61,55.08,99.46,98.88,764.46,9.43,9.74,38.07,8.92,8932,13.59,0.47,84.83,25919.33,25.37
4302808,32515,-0.3,75.42,90.32,79.6,55.15,99.61,88.21,1029.78,9.77,10.41,34.64,10.57,16710,12.97,0.48,85.43,33536.47,10.67
4302907,11157,-1.68,87.39,96.98,80.54,24.02,99.46,83.56,712.93,10.99,12.69,40.42,8.66,5783,17.54,0.52,81.18,50694.42,4.7
4303004,80070,-0.38,85.53,91.74,88.35,43.78,99.37,96.86,1309.61,10.14,9.04,42.9,12.53,42115,9.98,0.54,83.77,43440.91,21.43
4303103,136258,1.19,100,81.36,89.43,97.25,99.49,99.8,1277.01,10.05,3.91,55.68,8.34,63034,13.09,0.44,85.99,48874.53,3112.48
4303202,4603,-0.47,33.44,96.33,42.41,26.81,93.01,81.08,678.73,10.7,21.52,22.37,5.22,2497,17.24,0.51,81.45,33294.25,22.56
4303301,4704,-0.45,55.41,97.94,96.57,1.06,99.63,76.78,1050.94,10.54,9.97,34.49,9.83,2533,12.8,0.48,85.59,55167.67,18
